timestamp,device_id,device_type,slice_type,active_sensors,data_rate_mbps,latency_ms,qos_class,edge_enabled,auth_method,encryption_level,network_isolation,radio_resource_usage,core_network_load,upf_load,slice_hopping_detected,unauthorized_edge_access,abnormal_traffic_pattern,qos_violation,is_anomaly
2024-12-20 19:18:14.811021,e9db2dae-4bf6-4e7b-8adf-6e0fc66d8397,surveillance_camera,eMBB,"audio,motion",221.9825562690791,11.249803906105033,standard,False,token_based,AES_128,dedicated_slice,40.96005887787399,45.768234002607564,32.89528489220204,False,False,False,False,False
2024-12-20 19:18:19.811021,6fbd15f8-043f-41cd-b08e-e105c2af67f2,smart_meter,mMTC,frequency,2.530497559345912,85.65867752835958,standard,True,sim_based,AES_256,shared_slice,38.20700645972664,30.815578106270053,51.907297219393804,False,False,False,False,False
2024-12-20 19:19:09.811021,4029bc63-a149-405b-9f8c-d660c6e853b5,surveillance_camera,eMBB,audio,338.0765124261163,11.295576908897123,standard,False,token_based,none,no_isolation,45.21392255193094,20.759179212924582,32.830397890263114,False,False,False,False,False
2024-12-20 19:19:54.811021,7983ee32-7aec-46a0-af7f-bfbae604f828,autonomous_vehicle,URLLC,radar,1118.3412820033789,1.2154512501898196,mission_critical,True,sim_based,AES_256,no_isolation,41.2148040384058,32.8289726617773,33.320497285985304,False,False,False,False,False
2024-12-20 19:20:15.811021,5fbe52ce-8499-4c8f-ad81-7b56b0b58f9a,autonomous_vehicle,URLLC,"gps,lidar",1110.1535569787636,2.8356746893458835,mission_critical,False,token_based,AES_256,dedicated_slice,32.195224146755585,39.07375439663134,28.737422572254772,False,False,False,False,False
2024-12-20 19:20:32.811021,5616045c-0f3e-44a9-855c-9fa99a715a93,medical_device,URLLC,location,25.92048486574221,2.6636914844564226,mission_critical,False,sim_based,AES_256,dedicated_slice,55.450354910979364,28.466378814509245,42.368285371257926,False,False,False,False,False
2024-12-20 19:21:08.811021,807022ea-f72d-4173-a69b-2f869dc477a3,surveillance_camera,eMBB,"motion,video,audio",490.044894582723,10.305838262880822,standard,False,certificates,none,shared_slice,50.97205923889754,36.83866970926307,63.78473075730121,False,False,False,False,False
2024-12-20 19:21:57.811021,27266cfe-bfe4-4441-b7b4-c19f87c5d3f5,smart_meter,mMTC,"voltage,frequency,power",3.502811801830015,76.27441950599741,standard,True,certificates,none,shared_slice,65.07169819333892,37.77022969153061,55.52114705795566,False,False,False,False,False
2024-12-20 19:22:48.811021,1b75a3c1-9e5f-445f-b007-1935d337542a,autonomous_vehicle,URLLC,radar,1096.007454659141,2.575213293309732,mission_critical,True,sim_based,none,no_isolation,54.03930065750565,43.61669896230624,26.849998603221373,False,False,False,False,False
2024-12-20 19:23:03.811021,8218cda9-911b-4b4b-8bc8-4cd72941bcc4,surveillance_camera,eMBB,"motion,video,audio",310.52807314245,13.635582277781637,standard,False,certificates,AES_256,no_isolation,58.52631294012917,23.23955430849732,62.23457849076017,False,False,False,False,False
2024-12-20 19:23:44.811021,af9a59c1-4beb-40ba-80f3-a763baea735d,autonomous_vehicle,URLLC,"camera,lidar,radar",1041.8516558177826,1.4469658369546297,mission_critical,False,token_based,AES_256,shared_slice,35.66873742838881,50.368618974491056,32.070389433902136,False,False,False,False,False
2024-12-20 19:23:45.811021,6db20901-71f1-403f-954c-0d916562c2c9,surveillance_camera,eMBB,motion,438.24646023347594,15.92799627577525,standard,False,token_based,none,shared_slice,62.66894442960995,20.38050056028878,25.803845332543784,False,False,False,False,False
2024-12-20 19:24:43.811021,877c5cfb-e721-44a7-8902-118120165e66,autonomous_vehicle,URLLC,"gps,radar,camera",955.2633061559094,2.943004095371659,mission_critical,True,token_based,none,shared_slice,64.06981166793999,26.407859942680375,63.630668171488914,False,False,False,False,False
2024-12-20 19:25:33.811021,6ce8f49d-d71f-4a25-a33b-db910d4d9414,surveillance_camera,eMBB,motion,235.7229693666959,17.669666329574135,standard,True,certificates,AES_128,no_isolation,59.899583675257375,42.19468845780722,42.28217151181937,False,False,False,False,False
2024-12-20 19:26:19.811021,0650c5c2-2eb4-4f7f-9748-2cb5e6ec8d41,medical_device,URLLC,"vitals,activity",21.868570436812362,2.1969865153862504,mission_critical,False,certificates,AES_128,no_isolation,65.86261081313965,20.372578616001014,39.514157281324515,False,False,False,False,False
2024-12-20 19:27:05.811021,8e2411de-b8d2-43b5-9e7a-38c7a5ae3ac1,smart_meter,mMTC,"frequency,voltage,power",4.969051157563443,74.77478534198362,standard,False,sim_based,none,shared_slice,52.11707909796531,50.95630589858186,50.42640164190785,False,False,False,False,False
2024-12-20 19:27:42.811021,631ca71e-73e8-409a-bbdb-15e4e774de60,autonomous_vehicle,URLLC,gps,1108.8170022609265,2.7026098738211792,mission_critical,False,token_based,AES_128,shared_slice,52.39403130456782,31.021231205515857,48.79018958248252,False,False,False,False,False
2024-12-20 19:28:10.811021,6c2ea468-0dd9-4cac-aba8-43bb71110d61,surveillance_camera,eMBB,"motion,video",996.180505137106,26.406687843783068,standard,False,token_based,none,shared_slice,83.95926695041705,83.88188202935206,97.00539722739984,True,False,True,False,True
2024-12-20 19:28:14.811021,71c2ca72-f12b-4160-987b-e674c7cda823,industrial_sensor,URLLC,"pressure,temperature,humidity",73.89232134046934,2.4308148238091856,mission_critical,False,certificates,AES_128,shared_slice,33.176053392764324,39.67748103145596,52.417467760749275,False,False,False,False,False
2024-12-20 19:29:05.811021,e6becc2b-d2be-4ea9-8ac9-85e36da0afec,surveillance_camera,eMBB,"motion,video",393.0263102197405,17.126853355577808,standard,False,token_based,AES_256,dedicated_slice,50.82742718049265,42.89147163335371,47.89070070630335,False,False,False,False,False
2024-12-20 19:29:47.811021,00b83c24-576e-4afa-aa93-75e4e782151a,industrial_sensor,URLLC,vibration,130.4476917054938,3.976888146799989,mission_critical,False,certificates,AES_128,shared_slice,49.64620006703793,40.81864936831064,56.67012929741632,False,False,False,False,False
2024-12-20 19:30:06.811021,abd47ca6-55c9-46c2-8ced-28167cb7e74c,surveillance_camera,eMBB,"video,motion,audio",329.14685395760534,11.129922500336823,standard,True,token_based,AES_256,no_isolation,60.51856278170639,31.37856536007597,63.46832880203582,False,False,False,False,False
2024-12-20 19:30:53.811021,e2458f1b-7c4d-4d99-8838-2e649ab34988,smart_meter,mMTC,"power,voltage",3.1696472958427258,55.68835659903482,standard,True,token_based,AES_256,no_isolation,45.73859986721119,38.06236145293146,59.72033677483081,False,False,False,False,False
2024-12-20 19:31:21.811021,74ea6cf3-9630-4eff-a34c-ac4fee0f886d,smart_meter,mMTC,"power,voltage,frequency",3.645255355100307,74.75616486588518,standard,True,certificates,none,shared_slice,67.85400136592243,20.996205940361104,28.728065451468478,False,False,False,False,False
2024-12-20 19:31:30.811021,8827c18e-4809-49ce-9d33-041128824ca1,medical_device,URLLC,"location,activity",59.62400230448949,6.2179961971452915,mission_critical,False,token_based,AES_256,shared_slice,87.9451398411098,83.94209565331366,96.3052742395823,False,False,False,False,True
2024-12-20 19:31:52.811021,1c16d471-6a2f-4f8a-84a1-44a06e4b3cea,industrial_sensor,URLLC,"temperature,vibration,pressure",119.33303683169572,1.1224101114798533,mission_critical,False,token_based,none,shared_slice,31.769403689951517,53.47918839176351,35.006091908983755,False,False,False,False,False
2024-12-20 19:32:02.811021,44bc2872-26f4-47c5-ba38-dc0904202948,surveillance_camera,eMBB,audio,469.8076669157613,15.920547382029044,standard,False,certificates,none,dedicated_slice,50.73476602448066,25.970610648992164,61.977989411030755,False,False,False,False,False
2024-12-20 19:32:28.811021,0003ac18-825d-486b-9a5a-3a8b4bc65fd2,industrial_sensor,URLLC,"pressure,vibration,humidity,temperature",56.44227502174235,3.923117643791504,mission_critical,False,certificates,AES_256,dedicated_slice,47.3394443724129,32.74435566031963,53.275833284983634,False,False,False,False,False
2024-12-20 19:33:14.811021,45950b63-6a6f-4a9d-bd7f-81472cf92aab,medical_device,URLLC,"location,activity",30.62579339937404,2.4411987849819985,mission_critical,True,token_based,AES_128,no_isolation,56.790569423778855,29.867702013221198,64.32276052239578,False,False,False,False,False
2024-12-20 19:33:45.811021,634fafd5-3e0e-43bf-bc73-77431d3b2615,industrial_sensor,URLLC,vibration,67.78695039945833,4.5040027391475554,mission_critical,True,sim_based,AES_128,dedicated_slice,31.611513083572245,26.52264551432682,26.89819866611333,False,False,False,False,False
2024-12-20 19:34:05.811021,7f15dc95-e0cc-43c6-9f04-a967819d0873,smart_meter,mMTC,"frequency,voltage,power",3.4747996425545487,75.5115866451967,standard,True,token_based,none,shared_slice,42.78595975467458,28.989398671696588,40.442212316497915,False,False,False,False,False
2024-12-20 19:34:51.811021,d57bb045-8866-4a28-96b4-b6735ec168de,surveillance_camera,eMBB,"motion,audio",438.9965840344054,19.358389039157462,standard,True,token_based,AES_128,dedicated_slice,62.93806422811692,37.52680091756349,55.15919601645395,False,False,False,False,False
2024-12-20 19:35:18.811021,f65802ca-c43a-4ca7-9522-33d891e3b161,surveillance_camera,eMBB,"motion,audio",416.71566002963743,19.9300169925815,standard,False,certificates,none,shared_slice,44.286825697154995,52.879872837664514,29.865084514100207,False,False,False,False,False
2024-12-20 19:35:20.811021,cfc2331f-2f62-447b-9282-a15dbc5de473,surveillance_camera,eMBB,"motion,audio",547.8326791405981,54.870383876650436,standard,False,token_based,AES_256,no_isolation,84.0424509193169,80.0042533796467,95.41949431248153,True,False,True,True,True
2024-12-20 19:35:49.811021,6b31938c-7f05-4bf1-ad27-acdf2e86d2b3,smart_meter,mMTC,"power,voltage",2.7242886601643836,77.51032958080049,standard,True,sim_based,AES_256,shared_slice,46.20255987315649,37.559049137561004,26.396206195329604,False,False,False,False,False
2024-12-20 19:36:33.811021,152b3ea7-61d6-4624-a005-6d02289a37ac,smart_meter,mMTC,"power,frequency,voltage",1.4074200310113953,60.56477152557959,standard,False,sim_based,AES_128,no_isolation,42.68313206375854,38.20887445135773,44.94279121827669,False,False,False,False,False
2024-12-20 19:36:42.811021,d1a73317-9693-4c28-84d4-719456ca1758,medical_device,URLLC,vitals,39.36673165815108,2.0964411916155488,mission_critical,True,sim_based,AES_128,no_isolation,67.52911361317405,53.00870601093789,64.4201524720173,False,False,False,False,False
2024-12-20 19:37:13.811021,d02cf68c-88f9-4fc0-8ce5-6022463f3ff0,autonomous_vehicle,URLLC,"radar,gps,lidar,camera",981.8944654894603,1.4070619636736084,mission_critical,True,certificates,none,dedicated_slice,61.17807763684401,27.2084508261125,35.34177294781018,False,False,False,False,False
2024-12-20 19:37:18.811021,7c6b8aad-0b18-42ab-be56-f39dcc48b1b1,smart_meter,mMTC,"voltage,power",1.0770263695908606,93.40369210699919,standard,False,token_based,AES_256,no_isolation,44.308890412633545,52.992151029643146,35.09685827900236,False,False,False,False,False
2024-12-20 19:37:26.811021,1476ab93-c68b-4d77-860e-d87663dfb558,industrial_sensor,URLLC,"humidity,pressure,temperature",118.18153547812338,4.689658587375996,mission_critical,False,certificates,AES_256,no_isolation,52.035298084380244,43.43976699949411,33.62403708285879,False,False,False,False,False
2024-12-20 19:37:36.811021,7b2e8574-eb7f-41cc-84a7-fcc50b521123,industrial_sensor,URLLC,vibration,108.8778378111173,4.689480904632273,mission_critical,True,sim_based,AES_256,no_isolation,59.14504051767992,29.44222901398184,52.50442928329791,False,False,False,False,False
2024-12-20 19:38:07.811021,f45ab69e-5de7-4024-bb38-fa76dda7da40,smart_meter,mMTC,"power,voltage,frequency",4.638235853233992,71.89608698550686,standard,False,token_based,AES_128,shared_slice,69.07058977634014,31.654548092541084,33.72990112048548,False,False,False,False,False
2024-12-20 19:38:58.811021,bff88b5c-bb02-4601-b028-2fd2a9424f78,industrial_sensor,URLLC,"temperature,pressure,vibration,humidity",142.98227189075365,3.212345783326049,mission_critical,False,token_based,AES_256,dedicated_slice,53.66860282231099,48.90420430347751,51.75587895325428,False,False,False,False,False
2024-12-20 19:39:00.811021,27e99c49-2392-48c9-9431-aea767271901,smart_meter,mMTC,voltage,1.5372172461575162,50.50828278182014,standard,True,token_based,AES_256,dedicated_slice,57.43898141232733,40.02791102583572,52.49234834706977,False,False,False,False,False
2024-12-20 19:39:48.811021,4083ca58-5025-427d-b85b-78658b83e90c,smart_meter,mMTC,"power,voltage",3.804829142269936,91.26523407012272,standard,True,token_based,AES_256,no_isolation,64.29424435559976,43.97138665790615,57.981173836111026,False,False,False,False,False
2024-12-20 19:39:59.811021,00115c3c-0494-49d1-9652-eed06b0aa455,autonomous_vehicle,URLLC,lidar,905.7447337765901,2.7206516897326827,mission_critical,True,sim_based,none,shared_slice,51.629649469102795,59.495911143451046,37.598823180898755,False,False,False,False,False
2024-12-20 19:40:53.811021,9df078b2-bc7a-4693-8369-2133de5a8a8c,smart_meter,mMTC,power,3.646837925532901,89.919230051702,standard,True,token_based,none,no_isolation,63.12290949059437,42.48710422875936,51.72621334027479,False,False,False,False,False
2024-12-20 19:41:20.811021,abbbccc8-337d-433c-9178-2fcc094c85f3,medical_device,URLLC,location,12.419505843945853,2.422431928113241,mission_critical,True,sim_based,AES_128,dedicated_slice,35.6708618651539,47.91717237392362,38.21835448469895,False,False,False,False,False
2024-12-20 19:41:44.811021,3ccf0175-6658-40c4-a227-4bfa5bc99d87,smart_meter,mMTC,"voltage,frequency,power",2.604324440542359,71.38348986116479,standard,False,token_based,none,no_isolation,57.31523861505441,26.054897372343248,51.15800192119051,False,False,False,False,False
2024-12-20 19:41:54.811021,cc7ebb95-38aa-4389-a342-03c381894e7f,autonomous_vehicle,URLLC,"gps,camera,radar",1113.935195669396,2.5232220853653975,mission_critical,False,certificates,AES_128,no_isolation,62.13668698757581,27.967865855362856,54.256900926033644,False,False,False,False,False
2024-12-20 19:42:09.811021,efa6c583-f74f-439d-b058-73c67a330347,industrial_sensor,URLLC,"humidity,pressure,temperature",124.21906242739692,3.050180133281107,mission_critical,True,certificates,AES_128,shared_slice,56.27327759185594,26.50260085319963,42.27756001232788,False,False,False,False,False
2024-12-20 19:42:45.811021,77989847-91b6-4ab4-92b3-e73f00787833,smart_meter,mMTC,"voltage,frequency",2.8440805564710523,68.63670042689708,standard,False,token_based,none,shared_slice,62.82150722049254,35.33480278393441,61.10853627703908,False,False,False,False,False
2024-12-20 19:43:36.811021,074a19f1-f925-4e19-9350-5656643112e2,surveillance_camera,eMBB,"audio,motion",457.57838053066996,16.462650901321048,standard,True,token_based,AES_128,no_isolation,62.147948134898996,42.04041070763574,44.686790039580174,False,False,False,False,False
2024-12-20 19:43:55.811021,341774a9-d700-4cdf-ae7f-cbc3134c70e8,medical_device,URLLC,"location,activity,vitals",11.941508365192522,1.0563493520803486,mission_critical,True,token_based,AES_256,shared_slice,31.77119637961523,54.58419440785107,63.86082542140707,False,False,False,False,False
2024-12-20 19:43:56.811021,c6a60b3b-9190-451c-8164-d5b42271c9f7,medical_device,URLLC,vitals,10.553380270900611,2.369370330805746,mission_critical,False,certificates,AES_256,shared_slice,42.34255778661667,20.24692845064215,25.123588552023847,False,False,False,False,False
2024-12-20 19:44:38.811021,3a39819d-0774-4d29-a4b9-0920e73c9efd,smart_meter,mMTC,"voltage,power,frequency",1.9122936472501526,91.65022568465771,standard,False,certificates,none,shared_slice,68.67115565785367,39.47016549718713,57.273188060569886,False,False,False,False,False
2024-12-20 19:45:32.811021,11f05338-36c7-4355-a309-11c92bd195db,medical_device,URLLC,"vitals,activity,location",71.5040286564305,5.171415697258926,mission_critical,False,certificates,none,shared_slice,90.27795948206088,86.91109642033588,90.57560640903174,False,False,False,False,True
2024-12-20 19:46:17.811021,dbbd2fc3-6c0f-45ad-a11a-116d890bbd00,autonomous_vehicle,URLLC,"radar,gps",993.1690690334996,2.875361832958033,mission_critical,False,certificates,none,shared_slice,33.184061347509534,59.67915404259503,42.549952980427456,False,False,False,False,False
2024-12-20 19:46:56.811021,92fc184b-c468-4856-9a6f-d2e5348ba584,autonomous_vehicle,URLLC,"lidar,camera",1074.6350095705423,2.476820346024493,mission_critical,True,certificates,AES_256,no_isolation,64.84104279717678,45.104128791621385,25.927087199014906,False,False,False,False,False
2024-12-20 19:47:30.811021,710700e7-e54d-4bfb-8bf2-090a7fac3982,industrial_sensor,URLLC,"vibration,pressure,humidity",123.03360753911623,1.6949055560121713,mission_critical,False,certificates,AES_128,shared_slice,64.97238046332205,39.934046137305884,63.81086139718987,False,False,False,False,False
2024-12-20 19:48:06.811021,11e4e3cb-94cc-42fe-b517-4e14ea4f9200,medical_device,URLLC,vitals,15.15440306847465,1.5963469556173169,mission_critical,True,certificates,AES_256,shared_slice,35.41624424386446,26.56702489779026,53.418648410760035,False,False,False,False,False
2024-12-20 19:48:30.811021,67a514a1-93c6-44e8-bf10-2fee95b5ad0f,smart_meter,mMTC,frequency,2.4013922441680102,56.398861009619296,standard,True,certificates,AES_256,shared_slice,51.54635692340368,20.267518386072624,64.58447561917114,False,False,False,False,False
2024-12-20 19:49:25.811021,0913c70c-6dd6-4829-a284-77de39df7d94,medical_device,URLLC,"vitals,location",31.50037396846517,2.4618324725534153,mission_critical,False,certificates,AES_256,no_isolation,44.08714974363548,43.32689228660152,59.6282405850323,False,False,False,False,False
2024-12-20 19:49:41.811021,522cfea1-3ecd-4ebe-9045-a6e8bf6d14d3,surveillance_camera,eMBB,"audio,motion",403.7341198614102,12.096093356285616,standard,False,certificates,AES_128,dedicated_slice,32.66694632640154,55.55576180319609,37.89918878726602,False,False,False,False,False
2024-12-20 19:49:59.811021,4f195381-d565-43f3-84cb-e56c186a15c5,smart_meter,mMTC,"frequency,voltage,power",2.450873789065335,80.02758701668189,standard,False,certificates,AES_128,shared_slice,36.011029635607514,50.67811873139722,43.633094006155105,False,False,False,False,False
2024-12-20 19:50:00.811021,1ad0674d-6917-4dde-9c08-763d59205598,autonomous_vehicle,URLLC,"radar,gps,camera",864.5647969096723,2.9248173142570097,mission_critical,True,token_based,AES_128,shared_slice,43.21348855324148,57.66518579124546,37.261055591834996,False,False,False,False,False
2024-12-20 19:50:11.811021,8ae07999-bfa7-4ccb-b2f3-7fd7e74c004f,surveillance_camera,eMBB,"audio,motion,video",206.20203255832416,11.914393337541767,standard,True,sim_based,none,shared_slice,40.09753368145304,43.34716990040455,53.549609967956755,False,False,False,False,False
2024-12-20 19:50:13.811021,3c266cc1-de30-4346-a593-8cdc5e4c7771,industrial_sensor,URLLC,pressure,62.6420490137165,3.635886578681616,mission_critical,False,token_based,AES_256,no_isolation,56.46054452990825,29.056268012667246,47.20782656362029,False,False,False,False,False
2024-12-20 19:51:12.811021,cff2cbd4-33f5-430b-b1d2-b917e61d18bc,smart_meter,mMTC,"power,voltage,frequency",1.2418345533946349,64.18987736453415,standard,False,sim_based,none,dedicated_slice,47.53413079908101,22.681465185640523,33.24214591277624,False,False,False,False,False
2024-12-20 19:51:50.811021,f899d7ed-f627-48bc-90f4-a235634a46db,medical_device,URLLC,"activity,location",29.07787682199566,2.4850708416971767,mission_critical,False,certificates,none,dedicated_slice,58.16866516110394,20.82978016661606,29.775057401355447,False,False,False,False,False
2024-12-20 19:52:19.811021,f5d23b38-fc7f-4946-8569-96dc3a6d3acb,smart_meter,mMTC,voltage,3.0323488193049766,90.8952950071549,standard,False,certificates,none,shared_slice,68.51273051475206,31.153936555523075,38.133714262002854,False,False,False,False,False
2024-12-20 19:52:54.811021,353128a6-b934-48bf-ad84-13393ee70690,smart_meter,mMTC,"frequency,power",3.41081505816846,55.18371673394811,standard,True,sim_based,AES_256,dedicated_slice,40.84500947327497,35.55032616816353,29.509345065913575,False,False,False,False,False
2024-12-20 19:53:13.811021,2b228447-bc81-4917-a880-b44ba2dd4c66,medical_device,URLLC,"vitals,location,activity",43.95654098087847,1.815439862552199,mission_critical,True,token_based,AES_128,no_isolation,49.254516124226726,20.264020873353413,46.86850486870243,False,False,False,False,False
2024-12-20 19:53:52.811021,bc0c093e-c956-400e-9cf4-641a08c96c03,autonomous_vehicle,URLLC,radar,942.9057274438555,2.142374985865361,mission_critical,True,sim_based,none,dedicated_slice,32.8977830485812,46.96687170672645,49.738564682248025,False,False,False,False,False
2024-12-20 19:54:35.811021,23a7db4d-2fdc-4ac7-b6da-26c488927b42,smart_meter,mMTC,voltage,4.490302198992886,69.06265360575233,standard,True,token_based,none,no_isolation,58.42040821758641,46.94681411438943,57.95464803361269,False,False,False,False,False
2024-12-20 19:55:33.811021,3f3b838d-0468-4d76-a635-9a1ed33a1e65,surveillance_camera,eMBB,motion,689.0228413133639,49.38065468166717,standard,False,token_based,AES_256,dedicated_slice,87.39084257404355,99.73261478785116,91.12580033953658,True,False,True,False,True
2024-12-20 19:55:50.811021,a9e73b96-e114-4fbd-b207-9d4d0d1658fa,industrial_sensor,URLLC,pressure,228.0145331091944,5.317196082900924,mission_critical,False,sim_based,AES_128,dedicated_slice,89.9919112791572,86.36068921373369,95.17707228645081,False,False,True,True,True
2024-12-20 19:56:06.811021,6b749c19-fac8-45e5-8ecd-5777af824fb7,medical_device,URLLC,"activity,location",22.363447222179538,1.431428640033525,mission_critical,False,sim_based,none,no_isolation,64.56259105774731,55.61070213200692,63.60245590005722,False,False,False,False,False
2024-12-20 19:56:16.811021,c7950c20-5238-4eca-adc5-8f414aa515f3,autonomous_vehicle,URLLC,"gps,radar",814.3971989996951,2.1059941395182413,mission_critical,False,sim_based,AES_128,shared_slice,60.254635402823254,40.462275627948316,45.523193529977476,False,False,False,False,False
2024-12-20 19:56:18.811021,ed4eac74-5371-47e5-bc99-c8cfe56044cb,medical_device,URLLC,"activity,location",17.379345145480883,2.2464906198522225,mission_critical,True,token_based,AES_256,no_isolation,45.32449881432244,40.62923305759655,47.873040562603634,False,False,False,False,False
2024-12-20 19:56:32.811021,4d88a68d-20f9-4eef-8a98-b888afa7bd17,autonomous_vehicle,URLLC,lidar,817.2109971246914,2.8990177238582957,mission_critical,False,token_based,AES_256,shared_slice,51.3045900850555,39.57015842363293,41.27438340745178,False,False,False,False,False
2024-12-20 19:56:33.811021,c2d44e37-93ae-454a-868f-38f8d3e71c78,medical_device,URLLC,"location,vitals,activity",17.268934236550567,1.1783114690621823,mission_critical,True,certificates,AES_256,shared_slice,38.806203884243516,35.7709237604112,39.07489904719749,False,False,False,False,False
2024-12-20 19:57:13.811021,ee01b42a-40be-4788-bc94-b4dcb1b0c9c9,autonomous_vehicle,URLLC,"lidar,gps,camera,radar",1111.216413289787,1.5135161370029595,mission_critical,True,certificates,none,no_isolation,54.395978880877145,20.731285745639735,26.015411916839497,False,False,False,False,False
2024-12-20 19:57:16.811021,5439b8c5-0d44-4548-a8d8-e3af09c0e005,smart_meter,mMTC,voltage,2.1526197297802563,85.84755832437813,standard,False,sim_based,AES_256,dedicated_slice,66.25604123010068,58.68444706315191,64.00229390577402,False,False,False,False,False
2024-12-20 19:57:49.811021,37c5f9e8-6875-4067-bdda-27fa3f7dd9e5,industrial_sensor,URLLC,"vibration,temperature,pressure,humidity",227.76758301289982,13.168361477553033,mission_critical,False,token_based,none,no_isolation,82.24955834990425,97.56208447479244,87.64959042192503,True,False,True,False,True
2024-12-20 19:58:08.811021,e7330947-bce1-4443-9fef-4464ab3ee201,smart_meter,mMTC,"power,voltage",1.179990100433662,72.52281623866494,standard,True,certificates,AES_128,dedicated_slice,63.928735924588665,26.1578147648763,28.585223229209326,False,False,False,False,False
2024-12-20 19:59:04.811021,89d68f0f-0f14-4065-9b2a-94f083256700,autonomous_vehicle,URLLC,"lidar,gps,camera",1081.6994778488538,2.690987715834723,mission_critical,True,certificates,none,no_isolation,35.10480991629224,38.899129266166945,37.28816980341445,False,False,False,False,False
2024-12-20 19:59:23.811021,cb2ffcf3-70c4-4b5f-aa72-b9f0acad545d,industrial_sensor,URLLC,"pressure,humidity,temperature,vibration",107.1300247948555,1.9983467858047277,mission_critical,False,certificates,none,no_isolation,59.22141303707423,40.603941748020986,49.56386902364816,False,False,False,False,False
2024-12-20 19:59:52.811021,e4d4cb99-f02b-44f4-a0ef-720e272ab0e1,smart_meter,mMTC,"power,voltage",2.725902365825267,95.70513787417048,standard,True,token_based,none,shared_slice,31.93515551123975,55.98359608295838,39.658693600951665,False,False,False,False,False
2024-12-20 20:00:44.811021,fcf0eb97-edaa-4173-93b8-bcc978af489a,surveillance_camera,eMBB,"video,motion",326.1225158074507,12.548881251635272,standard,True,certificates,AES_256,shared_slice,45.249431868341645,42.57015643870956,43.79610683352858,False,False,False,False,False
2024-12-20 20:01:29.811021,e10edc86-9fb4-43df-a3c9-88d986316696,industrial_sensor,URLLC,"humidity,temperature,pressure",126.85456157760129,2.5011487513077753,mission_critical,False,token_based,AES_256,dedicated_slice,37.536275093383395,36.49231108486115,29.76333649735877,False,False,False,False,False
2024-12-20 20:01:57.811021,87245f1c-362b-4a21-9f50-fa3bb60ac56f,medical_device,URLLC,"activity,vitals,location",85.79340113291121,8.828233356574149,mission_critical,True,certificates,AES_128,shared_slice,98.71824212314588,94.30389067121321,98.04145212906785,False,True,True,False,True
2024-12-20 20:02:23.811021,6f7917d6-39f4-4272-8b13-ee358279d4e6,industrial_sensor,URLLC,"humidity,temperature,pressure",106.92407747065558,4.1324324176454965,mission_critical,True,token_based,none,dedicated_slice,30.18735847650866,55.93675423544178,33.196183893181384,False,False,False,False,False
2024-12-20 20:02:51.811021,09a27e99-01d4-4d37-9777-614753231586,smart_meter,mMTC,power,1.4062753871516005,51.696466700091236,standard,True,token_based,none,shared_slice,36.27652820724717,41.173897457848184,38.540393520926536,False,False,False,False,False
2024-12-20 20:03:01.811021,e8058397-fb66-4d6a-ae61-ce5594a60832,medical_device,URLLC,"location,vitals",31.195432148124794,2.976171319110894,mission_critical,True,sim_based,AES_256,no_isolation,33.45160074397264,35.502624256107964,28.402222185754287,False,False,False,False,False
2024-12-20 20:03:03.811021,fa42f047-05b8-4015-89d3-ada5d2b5469f,smart_meter,mMTC,"power,voltage",4.485794569746383,53.260590371896846,standard,True,sim_based,none,dedicated_slice,36.33519807129079,35.91185978821236,26.238773652124653,False,False,False,False,False
2024-12-20 20:03:51.811021,9a4917b5-83b7-4d66-be12-ed7695f97153,surveillance_camera,eMBB,"audio,motion,video",431.39419863842704,16.61503086161467,standard,True,sim_based,none,shared_slice,30.13470249312581,30.06541263931735,52.96972891888975,False,False,False,False,False
2024-12-20 20:04:44.811021,1bdbf8b0-a40e-4344-830c-d3e7e806322d,medical_device,URLLC,"activity,vitals,location",41.42294306767903,2.4942628763853096,mission_critical,True,certificates,AES_128,no_isolation,36.586722411776776,25.630939370123418,33.0449717183016,False,False,False,False,False
2024-12-20 20:04:55.811021,601796e1-ddf2-48c2-ac12-756d86cdb6d2,smart_meter,mMTC,"power,voltage,frequency",1.5892804360290227,55.86665483566181,standard,True,certificates,AES_256,shared_slice,45.69921046335016,27.54875150845088,57.37327561246818,False,False,False,False,False
2024-12-20 20:05:43.811021,9f2afbc5-7895-4afb-ac17-37036e6cdce2,smart_meter,mMTC,frequency,7.839021476261856,282.2457451269314,standard,True,certificates,AES_128,shared_slice,96.33034634967262,93.90588308540697,84.64813509292735,False,False,False,False,True
2024-12-20 20:06:17.811021,2bf7b3a5-7150-4f8e-860b-d68b4aea1167,surveillance_camera,eMBB,audio,271.29045677979815,18.721587358423797,standard,True,sim_based,AES_256,no_isolation,58.45965671937489,43.707194876198706,45.89723316271164,False,False,False,False,False
2024-12-20 20:06:42.811021,008cfeca-5e09-4614-954e-5938b2dd20cd,industrial_sensor,URLLC,"temperature,vibration,pressure",98.48677798939093,1.1980628639534383,mission_critical,False,sim_based,none,shared_slice,59.32973907709459,57.34718443390226,35.41597659481319,False,False,False,False,False
2024-12-20 20:07:12.811021,cd5dc589-73a3-4c1c-8286-7ccafb7cff91,industrial_sensor,URLLC,vibration,145.56280814670026,3.462335992605546,mission_critical,False,token_based,AES_128,shared_slice,33.304658956623584,56.92286106356866,56.63502583910518,False,False,False,False,False
